Reference area,TIME_PERIOD,OBS_VALUE
New Zealand,Jan-74,98.60152
New Zealand,Feb-74,98.8588
New Zealand,Mar-74,98.8982
New Zealand,Apr-74,98.42834
New Zealand,May-74,97.69935
New Zealand,Jun-74,97.05652
New Zealand,Jul-74,96.753
New Zealand,Aug-74,96.6764
New Zealand,Sep-74,96.68145
New Zealand,Oct-74,96.69575
New Zealand,Nov-74,96.74393
New Zealand,Dec-74,96.91296
New Zealand,Jan-75,97.28364
New Zealand,Feb-75,97.7412
New Zealand,Mar-75,98.1317
New Zealand,Apr-75,98.33141
New Zealand,May-75,98.38345
New Zealand,Jun-75,98.32973
New Zealand,Jul-75,98.19072
New Zealand,Aug-75,98.05096
New Zealand,Sep-75,98.01479
New Zealand,Oct-75,98.16275
New Zealand,Nov-75,98.40462
New Zealand,Dec-75,98.62527
New Zealand,Jan-76,98.73666
New Zealand,Feb-76,98.75114
New Zealand,Mar-76,98.68246
New Zealand,Apr-76,98.54355
New Zealand,May-76,98.4277
New Zealand,Jun-76,98.46233
New Zealand,Jul-76,98.73985
New Zealand,Aug-76,99.09792
New Zealand,Sep-76,99.31145
New Zealand,Oct-76,99.20404
New Zealand,Nov-76,98.90398
New Zealand,Dec-76,98.56636
New Zealand,Jan-77,98.28788
New Zealand,Feb-77,98.05927
New Zealand,Mar-77,97.84635
New Zealand,Apr-77,97.62132
New Zealand,May-77,97.3783
New Zealand,Jun-77,97.12218
New Zealand,Jul-77,96.87566
New Zealand,Aug-77,96.6991
New Zealand,Sep-77,96.70667
New Zealand,Oct-77,97.01235
New Zealand,Nov-77,97.49197
New Zealand,Dec-77,98.02134
New Zealand,Jan-78,98.54057
New Zealand,Feb-78,99.0686
New Zealand,Mar-78,99.65894
New Zealand,Apr-78,100.3468
New Zealand,May-78,101.0335
New Zealand,Jun-78,101.5559
New Zealand,Jul-78,101.7551
New Zealand,Aug-78,101.7119
New Zealand,Sep-78,101.4758
New Zealand,Oct-78,101.0376
New Zealand,Nov-78,100.4944
New Zealand,Dec-78,99.92847
New Zealand,Jan-79,99.38963
New Zealand,Feb-79,98.90186
New Zealand,Mar-79,98.50891
New Zealand,Apr-79,98.26913
New Zealand,May-79,98.15549
New Zealand,Jun-79,98.17093
New Zealand,Jul-79,98.33767
New Zealand,Aug-79,98.55743
New Zealand,Sep-79,98.7152
New Zealand,Oct-79,98.72996
New Zealand,Nov-79,98.66744
New Zealand,Dec-79,98.61219
New Zealand,Jan-80,98.61679
New Zealand,Feb-80,98.6439
New Zealand,Mar-80,98.62968
New Zealand,Apr-80,98.52477
New Zealand,May-80,98.37646
New Zealand,Jun-80,98.25808
New Zealand,Jul-80,98.24162
New Zealand,Aug-80,98.34054
New Zealand,Sep-80,98.6043
New Zealand,Oct-80,99.09747
New Zealand,Nov-80,99.71394
New Zealand,Dec-80,100.3424
New Zealand,Jan-81,100.9086
New Zealand,Feb-81,101.4052
New Zealand,Mar-81,101.8151
New Zealand,Apr-81,102.1041
New Zealand,May-81,102.3001
New Zealand,Jun-81,102.3993
New Zealand,Jul-81,102.3649
New Zealand,Aug-81,102.2232
New Zealand,Sep-81,101.9646
New Zealand,Oct-81,101.5528
New Zealand,Nov-81,101.0501
New Zealand,Dec-81,100.511
New Zealand,Jan-82,99.96649
New Zealand,Feb-82,99.4446
New Zealand,Mar-82,98.98307
New Zealand,Apr-82,98.6189
New Zealand,May-82,98.31776
New Zealand,Jun-82,98.0518
New Zealand,Jul-82,97.81458
New Zealand,Aug-82,97.6007
New Zealand,Sep-82,97.42787
New Zealand,Oct-82,97.33568
New Zealand,Nov-82,97.34326
New Zealand,Dec-82,97.51721
New Zealand,Jan-83,97.9397
New Zealand,Feb-83,98.51015
New Zealand,Mar-83,99.13473
New Zealand,Apr-83,99.76762
New Zealand,May-83,100.3984
New Zealand,Jun-83,101.0292
New Zealand,Jul-83,101.6541
New Zealand,Aug-83,102.2381
New Zealand,Sep-83,102.7065
New Zealand,Oct-83,102.9745
New Zealand,Nov-83,103.0928
New Zealand,Dec-83,103.0769
New Zealand,Jan-84,102.887
New Zealand,Feb-84,102.5412
New Zealand,Mar-84,102.0031
New Zealand,Apr-84,101.2252
New Zealand,May-84,100.3845
New Zealand,Jun-84,99.71928
New Zealand,Jul-84,99.42843
New Zealand,Aug-84,99.39563
New Zealand,Sep-84,99.50364
New Zealand,Oct-84,99.69057
New Zealand,Nov-84,99.86536
New Zealand,Dec-84,99.92424
New Zealand,Jan-85,99.77936
New Zealand,Feb-85,99.50327
New Zealand,Mar-85,99.16336
New Zealand,Apr-85,98.78748
New Zealand,May-85,98.39339
New Zealand,Jun-85,97.9862
New Zealand,Jul-85,97.57408
New Zealand,Aug-85,97.19702
New Zealand,Sep-85,96.92849
New Zealand,Oct-85,96.84206
New Zealand,Nov-85,96.86953
New Zealand,Dec-85,96.95204
New Zealand,Jan-86,97.07746
New Zealand,Feb-86,97.26259
New Zealand,Mar-86,97.56589
New Zealand,Apr-86,98.04061
New Zealand,May-86,98.56962
New Zealand,Jun-86,98.99474
New Zealand,Jul-86,99.19182
New Zealand,Aug-86,99.24971
New Zealand,Sep-86,99.27217
New Zealand,Oct-86,99.31899
New Zealand,Nov-86,99.38253
New Zealand,Dec-86,99.42996
New Zealand,Jan-87,99.42876
New Zealand,Feb-87,99.38832
New Zealand,Mar-87,99.3167
New Zealand,Apr-87,99.21654
New Zealand,May-87,99.11222
New Zealand,Jun-87,99.02758
New Zealand,Jul-87,98.96772
New Zealand,Aug-87,98.8812
New Zealand,Sep-87,98.68654
New Zealand,Oct-87,98.32553
New Zealand,Nov-87,97.92453
New Zealand,Dec-87,97.66424
New Zealand,Jan-88,97.68946
New Zealand,Feb-88,97.87817
New Zealand,Mar-88,98.08772
New Zealand,Apr-88,98.23768
New Zealand,May-88,98.37165
New Zealand,Jun-88,98.58237
New Zealand,Jul-88,98.95264
New Zealand,Aug-88,99.41964
New Zealand,Sep-88,99.9041
New Zealand,Oct-88,100.3428
New Zealand,Nov-88,100.7034
New Zealand,Dec-88,100.9287
New Zealand,Jan-89,100.9586
New Zealand,Feb-89,100.8873
New Zealand,Mar-89,100.8245
New Zealand,Apr-89,100.8576
New Zealand,May-89,101.0057
New Zealand,Jun-89,101.3051
New Zealand,Jul-89,101.7801
New Zealand,Aug-89,102.2626
New Zealand,Sep-89,102.5124
New Zealand,Oct-89,102.3298
New Zealand,Nov-89,101.9007
New Zealand,Dec-89,101.4434
New Zealand,Jan-90,101.1004
New Zealand,Feb-90,100.8593
New Zealand,Mar-90,100.685
New Zealand,Apr-90,100.5484
New Zealand,May-90,100.3903
New Zealand,Jun-90,100.1332
New Zealand,Jul-90,99.71616
New Zealand,Aug-90,99.22816
New Zealand,Sep-90,98.78326
New Zealand,Oct-90,98.46725
New Zealand,Nov-90,98.24084
New Zealand,Dec-90,98.0675
New Zealand,Jan-91,97.95149
New Zealand,Feb-91,97.92291
New Zealand,Mar-91,98.06691
New Zealand,Apr-91,98.46539
New Zealand,May-91,98.96629
New Zealand,Jun-91,99.37834
New Zealand,Jul-91,99.56361
New Zealand,Aug-91,99.61874
New Zealand,Sep-91,99.68217
New Zealand,Oct-91,99.87142
New Zealand,Nov-91,100.2122
New Zealand,Dec-91,100.756
New Zealand,Jan-92,101.5469
New Zealand,Feb-92,102.3842
New Zealand,Mar-92,102.9953
New Zealand,Apr-92,103.1622
New Zealand,May-92,103.0735
New Zealand,Jun-92,102.9553
New Zealand,Jul-92,102.9569
New Zealand,Aug-92,103.067
New Zealand,Sep-92,103.2532
New Zealand,Oct-92,103.4939
New Zealand,Nov-92,103.7342
New Zealand,Dec-92,103.9059
New Zealand,Jan-93,103.9485
New Zealand,Feb-93,103.8983
New Zealand,Mar-93,103.7852
New Zealand,Apr-93,103.6209
New Zealand,May-93,103.4512
New Zealand,Jun-93,103.3313
New Zealand,Jul-93,103.3068
New Zealand,Aug-93,103.3452
New Zealand,Sep-93,103.4158
New Zealand,Oct-93,103.508
New Zealand,Nov-93,103.6167
New Zealand,Dec-93,103.7459
New Zealand,Jan-94,103.8965
New Zealand,Feb-94,104.0338
New Zealand,Mar-94,104.0991
New Zealand,Apr-94,104.0359
New Zealand,May-94,103.8871
New Zealand,Jun-94,103.6875
New Zealand,Jul-94,103.4412
New Zealand,Aug-94,103.15
New Zealand,Sep-94,102.7881
New Zealand,Oct-94,102.3215
New Zealand,Nov-94,101.7978
New Zealand,Dec-94,101.2733
New Zealand,Jan-95,100.7968
New Zealand,Feb-95,100.3935
New Zealand,Mar-95,100.1178
New Zealand,Apr-95,100.0323
New Zealand,May-95,100.0589
New Zealand,Jun-95,100.1237
New Zealand,Jul-95,100.1896
New Zealand,Aug-95,100.2499
New Zealand,Sep-95,100.3097
New Zealand,Oct-95,100.3707
New Zealand,Nov-95,100.4183
New Zealand,Dec-95,100.4208
New Zealand,Jan-96,100.3418
New Zealand,Feb-96,100.1983
New Zealand,Mar-96,100.0009
New Zealand,Apr-96,99.75782
New Zealand,May-96,99.53411
New Zealand,Jun-96,99.42554
New Zealand,Jul-96,99.5136
New Zealand,Aug-96,99.70534
New Zealand,Sep-96,99.88794
New Zealand,Oct-96,99.97971
New Zealand,Nov-96,99.99018
New Zealand,Dec-96,99.93018
New Zealand,Jan-97,99.80324
New Zealand,Feb-97,99.66752
New Zealand,Mar-97,99.60017
New Zealand,Apr-97,99.67049
New Zealand,May-97,99.84476
New Zealand,Jun-97,100.0882
New Zealand,Jul-97,100.3631
New Zealand,Aug-97,100.5575
New Zealand,Sep-97,100.4927
New Zealand,Oct-97,100.0113
New Zealand,Nov-97,99.32391
New Zealand,Dec-97,98.68765
New Zealand,Jan-98,98.28993
New Zealand,Feb-98,98.0814
New Zealand,Mar-98,98.01189
New Zealand,Apr-98,98.07716
New Zealand,May-98,98.22658
New Zealand,Jun-98,98.44371
New Zealand,Jul-98,98.74277
New Zealand,Aug-98,99.09728
New Zealand,Sep-98,99.49729
New Zealand,Oct-98,99.95113
New Zealand,Nov-98,100.4416
New Zealand,Dec-98,100.958
New Zealand,Jan-99,101.4913
New Zealand,Feb-99,102.0035
New Zealand,Mar-99,102.4289
New Zealand,Apr-99,102.6962
New Zealand,May-99,102.8371
New Zealand,Jun-99,102.8549
New Zealand,Jul-99,102.718
New Zealand,Aug-99,102.4778
New Zealand,Sep-99,102.1627
New Zealand,Oct-99,101.7766
New Zealand,Nov-99,101.3714
New Zealand,Dec-99,101.0008
New Zealand,Jan-00,100.6939
New Zealand,Feb-00,100.3932
New Zealand,Mar-00,100.0142
New Zealand,Apr-00,99.49849
New Zealand,May-00,98.94522
New Zealand,Jun-00,98.51204
New Zealand,Jul-00,98.3537
New Zealand,Aug-00,98.44048
New Zealand,Sep-00,98.78225
New Zealand,Oct-00,99.40738
New Zealand,Nov-00,100.0867
New Zealand,Dec-00,100.5277
New Zealand,Jan-01,100.515
New Zealand,Feb-01,100.2887
New Zealand,Mar-01,100.1524
New Zealand,Apr-01,100.2952
New Zealand,May-01,100.5236
New Zealand,Jun-01,100.5321
New Zealand,Jul-01,100.0883
New Zealand,Aug-01,99.4379
New Zealand,Sep-01,98.93011
New Zealand,Oct-01,98.84916
New Zealand,Nov-01,99.10371
New Zealand,Dec-01,99.60455
New Zealand,Jan-02,100.3068
New Zealand,Feb-02,101.0057
New Zealand,Mar-02,101.4402
New Zealand,Apr-02,101.3996
New Zealand,May-02,101.0944
New Zealand,Jun-02,100.7666
New Zealand,Jul-02,100.5637
New Zealand,Aug-02,100.4356
New Zealand,Sep-02,100.2813
New Zealand,Oct-02,100.0187
New Zealand,Nov-02,99.68298
New Zealand,Dec-02,99.33006
New Zealand,Jan-03,99.01392
New Zealand,Feb-03,98.78112
New Zealand,Mar-03,98.7175
New Zealand,Apr-03,98.91167
New Zealand,May-03,99.24931
New Zealand,Jun-03,99.60555
New Zealand,Jul-03,99.89412
New Zealand,Aug-03,100.0977
New Zealand,Sep-03,100.1857
New Zealand,Oct-03,100.1168
New Zealand,Nov-03,99.95732
New Zealand,Dec-03,99.77061
New Zealand,Jan-04,99.59673
New Zealand,Feb-04,99.45965
New Zealand,Mar-04,99.39219
New Zealand,Apr-04,99.42435
New Zealand,May-04,99.50184
New Zealand,Jun-04,99.56005
New Zealand,Jul-04,99.55254
New Zealand,Aug-04,99.49891
New Zealand,Sep-04,99.42285
New Zealand,Oct-04,99.33636
New Zealand,Nov-04,99.24631
New Zealand,Dec-04,99.15514
New Zealand,Jan-05,99.06523
New Zealand,Feb-05,98.98418
New Zealand,Mar-05,98.92542
New Zealand,Apr-05,98.89994
New Zealand,May-05,98.88567
New Zealand,Jun-05,98.84509
New Zealand,Jul-05,98.73163
New Zealand,Aug-05,98.52232
New Zealand,Sep-05,98.16726
New Zealand,Oct-05,97.63482
New Zealand,Nov-05,97.10272
New Zealand,Dec-05,96.8303
New Zealand,Jan-06,97.03045
New Zealand,Feb-06,97.48196
New Zealand,Mar-06,97.91589
New Zealand,Apr-06,98.15063
New Zealand,May-06,98.24454
New Zealand,Jun-06,98.29347
New Zealand,Jul-06,98.36913
New Zealand,Aug-06,98.50248
New Zealand,Sep-06,98.7302
New Zealand,Oct-06,99.0836
New Zealand,Nov-06,99.48304
New Zealand,Dec-06,99.82059
New Zealand,Jan-07,99.9966
New Zealand,Feb-07,100.0181
New Zealand,Mar-07,99.86078
New Zealand,Apr-07,99.48472
New Zealand,May-07,99.02993
New Zealand,Jun-07,98.6655
New Zealand,Jul-07,98.51775
New Zealand,Aug-07,98.50796
New Zealand,Sep-07,98.53788
New Zealand,Oct-07,98.53726
New Zealand,Nov-07,98.4716
New Zealand,Dec-07,98.2953
New Zealand,Jan-08,97.96991
New Zealand,Feb-08,97.5928
New Zealand,Mar-08,97.2966
New Zealand,Apr-08,97.20016
New Zealand,May-08,97.27874
New Zealand,Jun-08,97.52415
New Zealand,Jul-08,97.93015
New Zealand,Aug-08,98.3107
New Zealand,Sep-08,98.40591
New Zealand,Oct-08,98.01334
New Zealand,Nov-08,97.40456
New Zealand,Dec-08,96.93966
New Zealand,Jan-09,96.89771
New Zealand,Feb-09,97.16352
New Zealand,Mar-09,97.61814
New Zealand,Apr-09,98.2216
New Zealand,May-09,98.90682
New Zealand,Jun-09,99.64142
New Zealand,Jul-09,100.4076
New Zealand,Aug-09,101.133
New Zealand,Sep-09,101.7007
New Zealand,Oct-09,102.001
New Zealand,Nov-09,102.1405
New Zealand,Dec-09,102.2252
New Zealand,Jan-10,102.3051
New Zealand,Feb-10,102.3736
New Zealand,Mar-10,102.3837
New Zealand,Apr-10,102.2759
New Zealand,May-10,102.0642
New Zealand,Jun-10,101.7468
New Zealand,Jul-10,101.3199
New Zealand,Aug-10,100.8981
New Zealand,Sep-10,100.6388
New Zealand,Oct-10,100.6623
New Zealand,Nov-10,100.8086
New Zealand,Dec-10,100.8757
New Zealand,Jan-11,100.7352
New Zealand,Feb-11,100.5265
New Zealand,Mar-11,100.4641
New Zealand,Apr-11,100.7128
New Zealand,May-11,101.117
New Zealand,Jun-11,101.4604
New Zealand,Jul-11,101.5701
New Zealand,Aug-11,101.4821
New Zealand,Sep-11,101.2305
New Zealand,Oct-11,100.835
New Zealand,Nov-11,100.4523
New Zealand,Dec-11,100.2896
New Zealand,Jan-12,100.5063
New Zealand,Feb-12,100.8947
New Zealand,Mar-12,101.1889
New Zealand,Apr-12,101.201
New Zealand,May-12,101.052
New Zealand,Jun-12,100.9128
New Zealand,Jul-12,100.906
New Zealand,Aug-12,100.998
New Zealand,Sep-12,101.1375
New Zealand,Oct-12,101.2941
New Zealand,Nov-12,101.4504
New Zealand,Dec-12,101.5989
New Zealand,Jan-13,101.7391
New Zealand,Feb-13,101.8826
New Zealand,Mar-13,102.0447
New Zealand,Apr-13,102.2333
New Zealand,May-13,102.4181
New Zealand,Jun-13,102.5535
New Zealand,Jul-13,102.6046
New Zealand,Aug-13,102.623
New Zealand,Sep-13,102.6756
New Zealand,Oct-13,102.8064
New Zealand,Nov-13,102.9649
New Zealand,Dec-13,103.0699
New Zealand,Jan-14,103.0462
New Zealand,Feb-14,102.9151
New Zealand,Mar-14,102.6879
New Zealand,Apr-14,102.3667
New Zealand,May-14,102.0421
New Zealand,Jun-14,101.833
New Zealand,Jul-14,101.8307
New Zealand,Aug-14,101.9268
New Zealand,Sep-14,101.9853
New Zealand,Oct-14,101.9151
New Zealand,Nov-14,101.7816
New Zealand,Dec-14,101.6795
New Zealand,Jan-15,101.6688
New Zealand,Feb-15,101.6807
New Zealand,Mar-15,101.5997
New Zealand,Apr-15,101.3242
New Zealand,May-15,100.9203
New Zealand,Jun-15,100.4675
New Zealand,Jul-15,100.0339
New Zealand,Aug-15,99.69965
New Zealand,Sep-15,99.59264
New Zealand,Oct-15,99.82417
New Zealand,Nov-15,100.1978
New Zealand,Dec-15,100.473
New Zealand,Jan-16,100.4871
New Zealand,Feb-16,100.3752
New Zealand,Mar-16,100.3335
New Zealand,Apr-16,100.508
New Zealand,May-16,100.8139
New Zealand,Jun-16,101.1333
New Zealand,Jul-16,101.3827
New Zealand,Aug-16,101.5661
New Zealand,Sep-16,101.6899
New Zealand,Oct-16,101.7447
New Zealand,Nov-16,101.7455
New Zealand,Dec-16,101.6891
New Zealand,Jan-17,101.5647
New Zealand,Feb-17,101.4219
New Zealand,Mar-17,101.3234
New Zealand,Apr-17,101.3161
New Zealand,May-17,101.358
New Zealand,Jun-17,101.3884
New Zealand,Jul-17,101.3506
New Zealand,Aug-17,101.2245
New Zealand,Sep-17,100.9674
New Zealand,Oct-17,100.5422
New Zealand,Nov-17,100.0775
New Zealand,Dec-17,99.74646
New Zealand,Jan-18,99.68641
New Zealand,Feb-18,99.78349
New Zealand,Mar-18,99.89749
New Zealand,Apr-18,99.92946
New Zealand,May-18,99.87216
New Zealand,Jun-18,99.71706
New Zealand,Jul-18,99.4503
New Zealand,Aug-18,99.14676
New Zealand,Sep-18,98.89636
New Zealand,Oct-18,98.76743
New Zealand,Nov-18,98.71674
New Zealand,Dec-18,98.69386
New Zealand,Jan-19,98.66729
New Zealand,Feb-19,98.62272
New Zealand,Mar-19,98.54642
New Zealand,Apr-19,98.42667
New Zealand,May-19,98.28687
New Zealand,Jun-19,98.16149
New Zealand,Jul-19,98.09216
New Zealand,Aug-19,98.10921
New Zealand,Sep-19,98.26892
New Zealand,Oct-19,98.6044
New Zealand,Nov-19,98.93375
New Zealand,Dec-19,98.98859
New Zealand,Jan-20,98.54868
New Zealand,Feb-20,97.85108
New Zealand,Mar-20,97.20177
New Zealand,Apr-20,96.8449
New Zealand,May-20,96.78382
New Zealand,Jun-20,97.06567
New Zealand,Jul-20,97.7702
New Zealand,Aug-20,98.65561
New Zealand,Sep-20,99.44516
New Zealand,Oct-20,99.93272
New Zealand,Nov-20,100.1843
New Zealand,Dec-20,100.2657
New Zealand,Jan-21,100.2058
New Zealand,Feb-21,100.1304
New Zealand,Mar-21,100.1754
New Zealand,Apr-21,100.4158
New Zealand,May-21,100.6741
New Zealand,Jun-21,100.6818
New Zealand,Jul-21,100.2239
New Zealand,Aug-21,99.53295
New Zealand,Sep-21,98.91217
New Zealand,Oct-21,98.59069
New Zealand,Nov-21,98.50929
New Zealand,Dec-21,98.60111
New Zealand,Jan-22,98.8323
New Zealand,Feb-22,99.06947
New Zealand,Mar-22,99.15224
New Zealand,Apr-22,98.95972
New Zealand,May-22,98.63143
New Zealand,Jun-22,98.33532
New Zealand,Jul-22,98.17139
New Zealand,Aug-22,98.04328
New Zealand,Sep-22,97.79763
New Zealand,Oct-22,97.32754
New Zealand,Nov-22,96.79369
New Zealand,Dec-22,96.43576
New Zealand,Jan-23,96.44765
New Zealand,Feb-23,96.6768
New Zealand,Mar-23,96.93829
New Zealand,Apr-23,97.11175
New Zealand,May-23,97.2059
New Zealand,Jun-23,97.25925
New Zealand,Jul-23,97.32003
New Zealand,Aug-23,97.46706
New Zealand,Sep-23,97.82077
New Zealand,Oct-23,98.46816
New Zealand,Nov-23,99.18091
New Zealand,Dec-23,99.63065
New Zealand,Jan-24,99.53894
New Zealand,Feb-24,99.0901
New Zealand,Mar-24,98.48934
New Zealand,Apr-24,97.878
New Zealand,May-24,97.40062
New Zealand,Jun-24,97.26656
New Zealand,Jul-24,97.67761
New Zealand,Aug-24,98.41223
New Zealand,Sep-24,99.25019
New Zealand,Oct-24,100.0736
New Zealand,Nov-24,100.8644
New Zealand,Dec-24,101.6388
Sweden,Jan-96,99.2272
Sweden,Feb-96,98.82359
Sweden,Mar-96,98.4395
Sweden,Apr-96,98.15174
Sweden,May-96,97.92976
Sweden,Jun-96,97.86717
Sweden,Jul-96,98.03781
Sweden,Aug-96,98.27702
Sweden,Sep-96,98.55966
Sweden,Oct-96,98.80322
Sweden,Nov-96,98.90867
Sweden,Dec-96,98.95319
Sweden,Jan-97,99.02836
Sweden,Feb-97,99.08313
Sweden,Mar-97,99.20037
Sweden,Apr-97,99.28886
Sweden,May-97,99.35999
Sweden,Jun-97,99.6504
Sweden,Jul-97,100.0301
Sweden,Aug-97,100.3455
Sweden,Sep-97,100.602
Sweden,Oct-97,100.7336
Sweden,Nov-97,100.7262
Sweden,Dec-97,100.6121
Sweden,Jan-98,100.4218
Sweden,Feb-98,100.2274
Sweden,Mar-98,100.0654
Sweden,Apr-98,100.0048
Sweden,May-98,100.0981
Sweden,Jun-98,100.2163
Sweden,Jul-98,100.1953
Sweden,Aug-98,99.9708
Sweden,Sep-98,99.72592
Sweden,Oct-98,99.46838
Sweden,Nov-98,99.19105
Sweden,Dec-98,98.79176
Sweden,Jan-99,98.29435
Sweden,Feb-99,97.93845
Sweden,Mar-99,97.83262
Sweden,Apr-99,97.97259
Sweden,May-99,98.40339
Sweden,Jun-99,98.92456
Sweden,Jul-99,99.39107
Sweden,Aug-99,99.74081
Sweden,Sep-99,100.0206
Sweden,Oct-99,100.2757
Sweden,Nov-99,100.4668
Sweden,Dec-99,100.5808
Sweden,Jan-00,100.6652
Sweden,Feb-00,100.8261
Sweden,Mar-00,101.0455
Sweden,Apr-00,101.1616
Sweden,May-00,101.2113
Sweden,Jun-00,101.3431
Sweden,Jul-00,101.5417
Sweden,Aug-00,101.6093
Sweden,Sep-00,101.5291
Sweden,Oct-00,101.4405
Sweden,Nov-00,101.1561
Sweden,Dec-00,100.5181
Sweden,Jan-01,99.68214
Sweden,Feb-01,98.98182
Sweden,Mar-01,98.47006
Sweden,Apr-01,98.08479
Sweden,May-01,97.79485
Sweden,Jun-01,97.66169
Sweden,Jul-01,97.73534
Sweden,Aug-01,97.87795
Sweden,Sep-01,97.94352
Sweden,Oct-01,97.88845
Sweden,Nov-01,97.88893
Sweden,Dec-01,97.91762
Sweden,Jan-02,97.92609
Sweden,Feb-02,98.04121
Sweden,Mar-02,98.26128
Sweden,Apr-02,98.49561
Sweden,May-02,98.80885
Sweden,Jun-02,99.20061
Sweden,Jul-02,99.32049
Sweden,Aug-02,99.32849
Sweden,Sep-02,99.2827
Sweden,Oct-02,99.07501
Sweden,Nov-02,98.94124
Sweden,Dec-02,99.03561
Sweden,Jan-03,99.22691
Sweden,Feb-03,99.48246
Sweden,Mar-03,99.47982
Sweden,Apr-03,99.20958
Sweden,May-03,98.8091
Sweden,Jun-03,98.32626
Sweden,Jul-03,98.17621
Sweden,Aug-03,98.38599
Sweden,Sep-03,98.60394
Sweden,Oct-03,98.77628
Sweden,Nov-03,98.90108
Sweden,Dec-03,99.05287
Sweden,Jan-04,99.11716
Sweden,Feb-04,99.1592
Sweden,Mar-04,99.26129
Sweden,Apr-04,99.49472
Sweden,May-04,99.76144
Sweden,Jun-04,100.0109
Sweden,Jul-04,100.2969
Sweden,Aug-04,100.514
Sweden,Sep-04,100.5901
Sweden,Oct-04,100.4101
Sweden,Nov-04,100.3162
Sweden,Dec-04,100.163
Sweden,Jan-05,99.95935
Sweden,Feb-05,99.62811
Sweden,Mar-05,99.19555
Sweden,Apr-05,98.86937
Sweden,May-05,98.79587
Sweden,Jun-05,98.80926
Sweden,Jul-05,98.89911
Sweden,Aug-05,99.16886
Sweden,Sep-05,99.30973
Sweden,Oct-05,99.41444
Sweden,Nov-05,99.51268
Sweden,Dec-05,99.80412
Sweden,Jan-06,100.0677
Sweden,Feb-06,100.1581
Sweden,Mar-06,100.1924
Sweden,Apr-06,100.2348
Sweden,May-06,100.3182
Sweden,Jun-06,100.5146
Sweden,Jul-06,100.655
Sweden,Aug-06,100.7795
Sweden,Sep-06,100.899
Sweden,Oct-06,100.9407
Sweden,Nov-06,100.9383
Sweden,Dec-06,100.7933
Sweden,Jan-07,100.7279
Sweden,Feb-07,100.754
Sweden,Mar-07,100.8941
Sweden,Apr-07,101.1123
Sweden,May-07,101.1891
Sweden,Jun-07,101.2058
Sweden,Jul-07,101.0603
Sweden,Aug-07,100.8163
Sweden,Sep-07,100.6229
Sweden,Oct-07,100.5517
Sweden,Nov-07,100.4794
Sweden,Dec-07,100.3852
Sweden,Jan-08,100.1552
Sweden,Feb-08,99.97206
Sweden,Mar-08,99.91227
Sweden,Apr-08,99.8474
Sweden,May-08,99.58852
Sweden,Jun-08,99.14806
Sweden,Jul-08,98.75941
Sweden,Aug-08,98.44511
Sweden,Sep-08,98.0818
Sweden,Oct-08,97.50355
Sweden,Nov-08,96.8088
Sweden,Dec-08,96.19298
Sweden,Jan-09,95.78489
Sweden,Feb-09,95.43243
Sweden,Mar-09,95.15288
Sweden,Apr-09,95.33057
Sweden,May-09,95.81454
Sweden,Jun-09,96.41624
Sweden,Jul-09,97.12907
Sweden,Aug-09,97.59703
Sweden,Sep-09,97.92145
Sweden,Oct-09,98.31966
Sweden,Nov-09,98.71624
Sweden,Dec-09,99.13263
Sweden,Jan-10,99.50166
Sweden,Feb-10,99.89838
Sweden,Mar-10,100.1148
Sweden,Apr-10,100.2621
Sweden,May-10,100.6385
Sweden,Jun-10,101.0197
Sweden,Jul-10,101.1541
Sweden,Aug-10,101.3669
Sweden,Sep-10,101.497
Sweden,Oct-10,101.2754
Sweden,Nov-10,101.0949
Sweden,Dec-10,100.9944
Sweden,Jan-11,101.1483
Sweden,Feb-11,101.278
Sweden,Mar-11,101.3419
Sweden,Apr-11,101.3072
Sweden,May-11,101.2833
Sweden,Jun-11,101.0074
Sweden,Jul-11,100.5298
Sweden,Aug-11,100.1383
Sweden,Sep-11,99.78015
Sweden,Oct-11,99.2989
Sweden,Nov-11,98.80677
Sweden,Dec-11,98.50444
Sweden,Jan-12,98.44161
Sweden,Feb-12,98.72081
Sweden,Mar-12,99.2366
Sweden,Apr-12,99.523
Sweden,May-12,99.70109
Sweden,Jun-12,99.62966
Sweden,Jul-12,99.44485
Sweden,Aug-12,99.15306
Sweden,Sep-12,98.78773
Sweden,Oct-12,98.23673
Sweden,Nov-12,97.83287
Sweden,Dec-12,97.75108
Sweden,Jan-13,97.93395
Sweden,Feb-13,98.35638
Sweden,Mar-13,98.63167
Sweden,Apr-13,98.72876
Sweden,May-13,98.78143
Sweden,Jun-13,98.93488
Sweden,Jul-13,99.05383
Sweden,Aug-13,99.14603
Sweden,Sep-13,99.11663
Sweden,Oct-13,99.18253
Sweden,Nov-13,99.31081
Sweden,Dec-13,99.34983
Sweden,Jan-14,99.3934
Sweden,Feb-14,99.43221
Sweden,Mar-14,99.56355
Sweden,Apr-14,99.74138
Sweden,May-14,99.79989
Sweden,Jun-14,99.9509
Sweden,Jul-14,100.1204
Sweden,Aug-14,100.2479
Sweden,Sep-14,100.1869
Sweden,Oct-14,100.0845
Sweden,Nov-14,99.94931
Sweden,Dec-14,99.75435
Sweden,Jan-15,99.65638
Sweden,Feb-15,99.6282
Sweden,Mar-15,99.61282
Sweden,Apr-15,99.60795
Sweden,May-15,99.8924
Sweden,Jun-15,100.1586
